nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
325,timerfd_settime,ok,TLINT,4,TINT,TINT,TPTR,TPTR,,
326,timerfd_gettime,ok,TLINT,2,TINT,TPTR,,,,
327,signalfd4,ok,TLINT,4,TINT,TPTR,TLUINT,TINT,,
328,eventfd2,ok,TLINT,2,TUINT,TINT,,,,
329,epoll_create1,ok,TLINT,1,TINT,,,,,
330,dup3,ok,TLINT,3,TUINT,TUINT,TINT,,,
331,pipe2,ok,TLINT,2,TPTR,TINT,,,,
332,inotify_init1,ok,TLINT,1,TINT,,,,,
333,preadv,ok,TLINT,5,TLUINT,TPTR,TLUINT,TLUINT,TLUINT,
334,pwritev,ok,TLINT,5,TLUINT,TPTR,TLUINT,TLUINT,TLUINT,
335,rt_tgsigqueueinfo,ok,TLINT,4,TINT,TINT,TINT,TPTR,,
336,perf_event_open,ok,TLINT,5,TPTR,TINT,TINT,TINT,TLUINT,
337,recvmmsg,ok,TLINT,5,TINT,TPTR,TUINT,TUINT,TPTR,
338,fanotify_init,ok,TLINT,2,TUINT,TUINT,,,,
339,fanotify_mark,ok,TLINT,5,TINT,TUINT,TLUINT,TINT,TSTR,
340,prlimit64,ok,TLINT,4,TINT,TUINT,TPTR,TPTR,,
341,name_to_handle_at,ok,TLINT,5,TINT,TSTR,TPTR,TPTR,TINT,
342,open_by_handle_at,ok,TLINT,3,TINT,TPTR,TINT,,,
343,clock_adjtime,ok,TLINT,2,TINT,TPTR,,,,
344,syncfs,ok,TLINT,1,TINT,,,,,
345,sendmmsg,ok,TLINT,4,TINT,TPTR,TUINT,TUINT,,
346,setns,ok,TLINT,2,TINT,TINT,,,,
347,process_vm_readv,ok,TLINT,6,TINT,TPTR,TLUINT,TPTR,TLUINT,TLUINT
348,process_vm_writev,ok,TLINT,6,TINT,TPTR,TLUINT,TPTR,TLUINT,TLUINT
349,kcmp,ok,TLINT,5,TINT,TINT,TINT,TLUINT,TLUINT,
350,finit_module,ok,TLINT,3,TINT,TPTR,TINT,,,
351,sched_setattr,ok,TLINT,3,TINT,TPTR,TUINT,,,
352,sched_getattr,ok,TLINT,4,TINT,TPTR,TUINT,TUINT,,
353,renameat2,ok,TLINT,5,TINT,TSTR,TINT,TSTR,TUINT,
354,seccomp,ok,TLINT,3,TUINT,TUINT,TPTR,,,
